blk_cd,admi_cd,dist_sl,bstop_cnt,tackji_ratio,dist_subway,dist_highway,blk_pop,od_cnt,tackji_ratio2
434676,41590588,110,6,1,1764,2452,0,318,1
435876,41590600,110,0,1,3051,1993,0,0,1
37144,41590587,110,7,1,882,1420,0,63,1
72287,41590586,110,2,1,2031,1460,0,324,1
435314,41590590,100,3,1,793,897,0,135,1
537995,41590259,150,1,0,13964,2023,0,6,1
433570,41590585,100,4,1,2155,1818,68,245,1
537075,41590600,100,1,1,1493,2286,12,10,1
347678,41590540,110,4,0,1637,2634,0,67,1
434027,41590560,110,3,0,3746,1575,23,51,0
434059,41590560,110,3,0,4075,1258,0,48,0
434061,41590560,110,3,0,4123,1211,0,48,0
535681,41590550,90,3,0,2063,2066,5,43,0
538031,41590520,100,2,0,2233,2835,0,15,0
434359,41590586,110,2,1,1545,944,0,283,1
511081,41590588,110,5,1,1853,2632,0,301,1
520070,41590588,110,2,1,1640,2509,6223,13,1
434802,41590586,110,1,1,1359,1042,0,283,1
435209,41590588,110,5,1,1848,2482,0,308,1
435226,41590585,110,4,1,979,1204,0,25,1
519193,41590588,110,2,1,703,2128,0,101,1
348297,41590587,110,7,1,1055,1624,0,87,1
532330,41590540,110,4,0,1698,2877,0,43,0.055608443
360588,41590540,110,5,0,1518,2666,0,73,1
29994,41590587,110,2,1,2005,2691,0,14,1
433730,41590587,110,3,1,1792,2368,0,50,1
344061,41590585,100,6,1,2159,1773,0,265,1
434347,41590588,100,2,1,606,2053,0,101,1
434574,41590600,100,4,1,1429,2975,0,49,1
31742,41590586,100,1,1,1672,1895,0,324,1
536103,41590253,110,0,0,4797,626,159,17,0
510863,41590253,110,5,0,4765,883,0,90,0
510864,41590253,110,6,0,4727,942,0,91,0
169378,41590253,110,6,0,4682,1015,0,66,0
433946,41590520,110,3,0,1313,2969,1544,47,0
58885,41590310,110,2,0,6276,777,0,15,0
29718,41590253,110,1,0,4981,436,0,20,0
70581,41590586,110,2,1,1935,1571,0,283,1
435578,41590600,110,1,0.844627079,2999,1806,0,13,0.844627079
434357,41590586,110,2,1,1609,1033,0,283,1
434473,41590600,100,2,0.85898389,2144,3402,0,109,0.85898389
537072,41590600,100,2,1,1596,2392,0,16,1
434660,41590600,100,2,1,832,2249,0,19,1
534985,41590600,100,2,1,692,2138,26,19,1
534984,41590600,100,2,1,703,2198,0,19,1
532283,41590600,100,2,1,508,1876,0,10,1
435510,41590585,100,3,1,2127,1860,0,186,1
434673,41590588,100,3,1,519,1875,0,178,1
532303,41590600,100,1,0,2263,2333,0,10,0.650184291
60547,41590530,110,2,0,366,2024,0,26,0
29891,41590256,190,0,0,23231,6939,0,0,0
287623,41590320,120,1,0,6597,606,7,1,0
433988,41590550,90,3,0,1814,2771,87,43,0
434300,41590550,90,3,0,1666,2437,66,79,0
434374,41590586,110,2,1,1735,1117,0,283,1
434545,41590586,110,1,1,2090,1235,0,324,1
67301,41590586,110,2,1,1757,1341,0,283,1
434550,41590586,110,1,1,2135,1513,33,324,1
281457,41590587,110,6,1,638,1263,0,51,1
354548,41590586,110,2,1,1896,1639,0,324,1
31623,41590586,100,1,1,1719,1864,0,324,1
345664,41590585,100,5,1,2255,1672,0,264,1
433748,41590590,100,2,1,1762,1432,0,139,1
533819,41590585,100,5,0.94763445,1430,1599,0,41,0.052365552
31667,41590585,100,4,1,1998,904,0,76,1
31644,41590587,100,1,1,1919,2455,581,9,1
433906,41590590,100,2,1,2259,731,0,29,1
532615,41590530,110,3,0,1047,1334,0,37,0
29396,41590550,90,2,0,1309,2668,0,70,0
432842,41590550,90,2,0,1302,2631,0,70,0
434297,41590550,90,3,0,1611,2388,3,79,0
434277,41590550,90,2,0,1354,2752,0,96,0
434378,41590586,110,2,1,1679,1053,0,283,1
70113,41590586,110,2,1,1901,1460,0,283,1
434643,41590588,110,1,1,894,1928,0,1,1
348627,41590585,110,3,1,1235,1325,0,301,1
434279,41590550,90,2,0,1361,2719,0,70,0
72950,41590586,110,2,1,2012,1367,0,324,1
348629,41590587,110,6,1,663,1192,0,51,1
536128,41590610,110,1,1,2702,3948,0,60,1
433909,41590587,100,4,1,2478,2418,0,25,1
433666,41590585,100,4,1,2049,1913,66,245,1
345660,41590585,100,4,1,1701,1106,0,67,1
348136,41590585,100,5,1,1824,2090,0,490,1
433831,41590587,100,3,0.892806586,2516,2078,615,19,0.892806586
434817,41590570,110,0,0,1993,1261,0,0,0
29362,41590550,90,2,0,1355,2780,0,96,0
432717,41590550,90,2,0,1188,2795,10,96,0
29343,41590550,90,2,0,1306,2835,0,96,0
536124,41590610,110,1,1,2687,3876,0,60,1
434718,41590588,110,2,1,1128,2064,0,11,1
532901,41590570,110,0,0,1047,620,0,0,0
31676,41590586,110,1,1,1944,1638,0,283,1
354517,41590586,110,2,1,2007,1529,0,324,1
65198,41590586,110,2,1,1550,1117,0,283,1
354534,41590586,110,2,1,1987,1391,0,324,1
1685,41590587,100,1,1,2218,2431,2907,6,1
31665,41590585,100,5,1,2049,975,5710,85,1
433656,41590585,100,3,1,2157,1790,1999,244,1
433657,41590585,100,4,1,2025,1955,132,185,1
28646,41590585,100,5,1,2258,1466,0,264,1
433659,41590585,100,3,1,1941,2081,43,11,1
433683,41590590,100,3,0.398021075,1570,1214,0,144,0.398021075
345661,41590585,100,4,1,2126,1408,0,90,1
29714,41590253,110,2,0,4949,324,0,24,0
433772,41590540,110,2,0,884,2419,63,41,0
501836,41590520,110,3,0,397,2031,2,29,0
56548,41590530,110,3,0,636,2306,0,42,0
511101,41590588,110,2,1,1707,2597,0,13,1
348637,41590587,110,5,1,456,1139,0,46,1
348630,41590585,110,3,1,1122,1233,0,301,1
504109,41590587,110,5,0.02627374,579,1114,2,65,0.371531756
435331,41590585,110,5,1,1603,2092,132,63,1
435332,41590585,110,6,1,1753,2117,0,509,1
348118,41590587,110,4,1,1529,2093,0,51,1
360053,41590310,110,3,0,6559,989,0,17,0
7791,41590259,150,0,0,14792,3521,60,0,0
62096,41590530,110,0,0,827,1910,0,0,0
30539,41590262,140,0,0,12421,5215,0,0,0
511253,41590350,200,0,0,22437,11432,0,0,0
433932,41590520,110,0,0,1217,2790,185,0,0
433936,41590520,110,0,0,1184,2738,135,0,0
349667,41590520,110,0,0,1151,2636,0,0,0
71729,41590560,110,0,0,3475,2172,0,0,0
434680,41590588,110,2,1,1011,1996,0,11,1
545125,41590588,110,2,0.999997375,2390,2928,0,102,0.999997375
348634,41590585,110,4,1,1044,1222,0,25,1
435227,41590585,110,1,1,1845,1673,0,286,1
536144,41590610,110,3,1,3107,3546,0,247,1
534974,41590515,130,2,1,3414,6641,1692,12,1
536127,41590610,110,1,1,2693,3908,0,60,1
347728,41590540,110,1,0,1121,2068,0,30,1
69313,41590585,100,6,1,2141,1787,0,265,1
433536,41590587,100,1,1,2137,2459,0,6,1
69615,41590585,100,5,1,2226,1709,0,264,1
511084,41590590,100,3,1,794,992,0,134,1
519182,41590590,100,5,1,881,1082,0,142,1
66043,41590560,110,2,0,3874,1457,0,26,0
29737,41590253,110,0,0,5271,145,0,0,0
433686,41590585,100,3,1,1903,2112,82,11,1
434492,41590600,110,1,1,2194,3598,0,69,1
434392,41590610,110,2,1,3163,3944,66,279,1
330123,41590259,140,1,0,14042,1713,0,14,1
533177,41590590,100,3,1,991,1180,0,12,1
536980,41590590,100,6,1,1261,1392,0,212,1
433562,41590590,100,1,1,1954,1312,0,12,1
216515,41590587,100,1,1,2264,2342,0,6,1
433639,41590585,100,3,1,1842,2239,140,23,1
31618,41590587,100,1,1,2016,2257,0,9,1
433642,41590590,100,2,0.621321253,1778,1406,0,139,0.621321253
345657,41590585,100,5,1,2027,1371,0,107,1
536975,41590590,100,5,1,1402,1479,0,208,1
434950,41590588,100,1,1,541,1183,0,37,1
31659,41590587,100,1,1,2105,2163,0,9,1
434959,41590588,100,2,1,1004,1473,0,7,1
29604,41590253,110,1,0,4969,390,0,20,0
435384,41590530,110,1,0,411,2055,8,4,0
510983,41590253,110,2,0,5397,231,0,17,0.796269029
435403,41590262,140,1,0,11281,4044,0,2,1
434713,41590610,110,1,1,2988,3706,125,74,1
72966,41590585,110,2,1,1736,1548,0,569,1
435386,41590590,100,3,1,1597,1380,0,201,1
435038,41590600,100,5,1,35,1546,0,167,1
31658,41590585,100,4,1,2235,1092,0,119,1
31664,41590587,100,1,1,2083,2130,0,9,1
537926,41590590,100,4,1,1135,444,0,157,1
433617,41590590,100,2,0.337899771,1751,1344,0,139,0.337899771
54660,41590585,100,4,1,1899,1233,0,67,1
533500,41590590,100,4,1,1168,567,0,117,1
55965,41590585,100,4,1,2347,1580,0,261,1
533491,41590253,110,1,0,5127,526,88,20,0
433850,41590520,110,2,0,1190,2808,108,41,0.039124529
348120,41590587,110,3,1,1331,2015,0,71,1
434908,41590585,110,6,1,1210,1648,0,76,1
348291,41590587,110,6,1,1132,1640,0,76,1
348127,41590585,100,4,1,1767,1378,0,38,1
434812,41590585,100,5,1,1814,2126,0,198,1
434813,41590590,100,3,1,1643,1486,0,201,1
435295,41590590,100,5,1,1586,1523,2484,215,1
433613,41590585,100,3,1,2077,1910,154,176,1
511049,41590585,100,3,1,2033,2002,0,323,1
536973,41590590,100,5,1,1462,1507,0,208,1
434954,41590588,100,2,1,962,1428,0,7,1
36445,41590587,110,8,1,758,1413,0,75,1
539218,41590600,100,1,1,504,1223,0,43,1
535688,41590570,110,2,0,2355,1032,0,14,0
65797,41590560,110,2,0,3898,1418,0,26,0
5678,41590310,100,0,0,3647,907,313,0,0
434593,41590600,110,1,1,2172,3621,0,69,1
536961,41590588,110,2,1,2252,2807,0,102,1
434725,41590588,110,1,1,868,1956,0,1,1
63659,41590540,110,4,0,1538,2717,0,43,1
360529,41590540,110,5,0,1311,2748,0,76,0.211950256
434764,41590586,110,2,1,1468,1214,0,569,1
434004,41590253,110,0,0,6519,1120,0,0,1
435079,41590588,100,2,1,385,1503,0,114,1
51269,41590585,100,4,1,1840,1130,0,67,1
433614,41590585,100,3,1,2242,1696,0,252,1
433626,41590585,100,3,1,1967,2060,53,11,1
435416,41590585,100,3,1,1988,1707,0,21,1
537930,41590590,100,1,1,943,743,0,93,1
537907,41590590,100,5,1,1172,1221,0,151,1
434202,41590560,110,3,0,4201,1115,0,48,0
434207,41590253,110,1,0,6478,859,0,79,1
30959,41590560,110,1,0,3844,1495,2439,22,0
348254,41590587,110,6,1,1366,1893,0,75,1
537911,41590590,110,2,1,2010,1986,0,72,1
347745,41590540,110,1,0,1124,1828,0,30,1
348257,41590587,110,4,1,1264,1913,0,65,1
500946,41590585,110,6,1,1435,1906,0,75,1
503778,41590586,110,2,1,1960,1572,0,283,1
434206,41590560,110,1,0,3929,1409,0,22,0
434209,41590560,110,2,0,4198,1121,2,32,0
435407,41590570,110,1,0,1944,1214,7,1,0
435469,41590530,110,2,0,411,1962,0,12,0
31292,41590570,110,2,0,1468,1023,7,15,0
434208,41590560,110,2,0,4079,1241,0,32,0
433455,41590253,110,6,0,4568,1069,22,40,0
433545,41590520,110,2,0,834,2402,0,38,0
434720,41370550,110,0,0,1519,266,0,1,0
349668,41590520,110,2,0,1460,3093,0,31,1
349666,41590520,110,3,0,1517,3092,1704,52,0.89089498
436141,41590600,110,0,0,1612,2132,0,1,0.487669547
435417,41590585,100,5,1,1861,2015,0,498,1
434994,41590588,100,3,1,627,1652,0,115,1
435033,41590585,100,1,1,1865,1742,0,286,1
435034,41590600,100,5,1,139,1646,0,167,1
348265,41590585,100,5,1,2021,1923,0,498,1
510887,41590590,100,3,1,941,1012,0,102,1
539119,41590590,100,2,1,997,831,0,46,1
539118,41590590,100,2,1,1032,880,0,46,1
539114,41590590,100,2,1,1069,929,0,46,1
435255,41590587,110,4,1,449,1134,39,46,1
348126,41590585,100,5,1,1902,2035,0,490,1
533192,41590590,100,3,1,891,1138,0,89,1
538869,41590590,100,2,1,982,782,0,98,1
538871,41590590,100,2,1,1017,819,0,98,1
533793,41590590,100,3,1,1070,899,0,102,1
510869,41590590,100,4,1,855,942,0,139,1
510870,41590590,100,4,1,907,984,0,139,1
435316,41590585,100,4,1,2037,1712,0,195,1
434932,41590588,100,2,1,725,1232,0,41,1
434946,41590588,100,2,1,914,1383,0,7,1
532903,41590600,100,3,1,445,1648,0,53,1
434835,41590585,100,4,1,2126,1784,0,195,1
434914,41590600,100,4,1,346,1217,0,159,1
537905,41590590,100,3,1,1032,1098,0,12,1
434921,41590585,100,4,1,1996,1999,3645,497,1
433635,41590520,110,3,0,828,2498,64,63,0
434362,41590586,110,2,1,1765,1165,0,283,1
348186,41590585,100,5,1,1981,1952,0,498,1
435190,41590588,110,3,1,1167,1714,0,11,1
435191,41590588,110,4,1,1240,1758,0,73,1
435010,41590587,110,3,1,445,1131,13,36,1
336909,41590585,110,1,1,1657,1519,0,286,1
536969,41590588,110,5,1,2080,2551,0,308,1
72800,41590587,110,5,1,692,1133,0,39,1
532293,41590588,110,3,1,1604,2409,0,199,1
434924,41590588,100,2,1,649,1150,0,41,1
504219,41590570,110,2,0,1727,1031,4,15,0
31076,41590370,180,0,0,20814,6394,115,0,0
30189,41590259,150,0,0,12059,3286,288,0,0
433503,41590520,110,2,0,685,2024,12,7,0
433638,41590520,110,2,0,470,1662,0,7,0
63195,41590540,110,4,0,1607,2792,0,43,0.9998828
436227,41590600,110,0,0,1929,1992,0,1,0.94220443
500863,41590585,100,6,1,1831,1871,0,784,1
511046,41590585,100,2,1,2058,1975,0,12,1
539217,41590600,100,2,1,598,1170,0,45,1
539216,41590600,100,1,1,624,1187,0,43,1
434916,41590588,100,2,1,593,1118,0,130,1
503899,41590600,100,2,1,662,1417,54,45,1
539215,41590600,100,1,1,671,1217,0,43,1
435217,41590585,100,3,1,1881,1787,0,600,1
504111,41590585,100,1,1,1951,1837,0,3,1
434069,41590550,100,5,0.002573269,2743,1717,0,94,0.002573269
287551,41590259,150,1,0,13134,2730,0,10,1
56222,41590587,100,1,1,1861,2433,0,9,1
433672,41590585,100,2,1,2035,2086,106,10,1
30226,41590310,110,3,0,5584,553,178,7,0
536967,41590588,110,4,1,2149,2674,0,291,1
536958,41590588,110,2,1,2333,2934,0,102,1
434343,41590588,110,2,1,1395,2266,0,13,1
348441,41590586,110,2,1,1643,1332,0,569,1
434344,41590586,110,3,1,1335,1082,0,579,1
434650,41590588,110,4,1,1938,2640,0,291,1
511056,41590588,110,4,1,2130,2763,0,291,1
435103,41590588,110,3,1,1115,1627,0,11,1
348515,41590586,110,2,1,1791,1268,0,283,1
433933,41590253,110,6,0,4456,1213,19,35,0
31464,41590560,110,2,0,4149,1185,0,32,0
360590,41590540,110,4,0,1156,2707,0,68,0
29709,41590253,110,2,0,4278,1026,0,29,0
234937,41590253,110,5,0,4802,830,0,90,0
31084,41590400,140,0,0,6734,1677,95,0,0
535909,41590515,130,3,1,4223,5855,0,8,1
536846,41590515,130,2,1,3571,6503,0,12,1
348516,41590586,110,2,1,1452,959,0,283,1
434706,41590586,110,2,1,1605,1099,0,283,1
434459,41590586,110,2,1,2111,1393,76,324,1
434462,41590586,110,2,1,2086,1293,504,324,1
434463,41590610,110,2,1,2850,3733,0,279,1
360051,41590310,110,1,0,5145,101,46,2,0
434222,41590560,110,3,0,4077,1248,0,48,0
535899,41590515,130,2,1,3991,6076,0,6,1
511095,41590588,110,2,1,1487,2461,0,13,1
539135,41590600,110,1,1,2330,3797,0,69,1
56263,41590587,100,2,1,1896,2333,0,22,1
55388,41590585,100,3,1,2172,1258,0,81,1
433675,41590585,100,2,1,2112,1970,34,10,1
433676,41590590,100,3,0.909430821,1734,1244,0,144,0.909430821
55397,41590585,100,4,1,2002,1082,0,67,1
349678,41590520,110,3,0,1108,2704,0,63,0
348115,41590587,110,4,1,1560,2082,0,51,1
345611,41590587,110,2,0.708049621,1664,2350,0,41,0.708049621
347690,41590540,110,3,0,1282,2300,2885,64,0.046320666
434505,41590586,110,1,1,2094,1542,72,324,1
348112,41590587,110,2,1,1400,2077,0,43,1
3713,41590585,100,4,1,1941,938,0,76,1
60766,41590310,110,2,0,5373,404,177,6,0
282689,41590570,110,3,0,4558,1826,234,10,0
350596,41590253,110,3,0,4996,1050,0,60,0
354062,41590253,110,4,0,4934,1082,0,61,0
31445,41590520,110,2,0,761,2380,0,38,0
435362,41590530,110,3,0,288,1881,0,15,0
433640,41590570,110,2,0,1061,1203,29,25,0
434786,41590586,110,1,1,1369,812,0,283,1
348111,41590587,110,3,1,1525,2121,0,50,1
435280,41590585,110,4,1,1711,2144,0,24,1
435364,41590590,110,4,1,1680,1603,0,205,1
435366,41590590,110,4,1,1820,1797,0,203,1
56262,41590585,100,5,1,2063,1168,0,136,1
533757,41590590,100,4,1,926,670,0,182,1
433780,41590590,100,4,1,920,656,0,157,1
433781,41590585,100,4,1,1926,2025,101,185,1
30175,41590310,110,2,0,6568,1294,34,16,0
533803,41590310,110,1,0,4886,298,0,20,0
30243,41590253,110,1,0,4851,366,0,20,0
502909,41590253,110,1,0,4641,549,110,20,0
54921,41590530,110,1,0,622,2263,0,22,0
345589,41590530,110,2,0,548,2206,0,26,0
511015,41590588,110,1,1,2152,2925,0,101,1
348628,41590585,110,3,1,1526,1456,0,607,1
348198,41590587,110,2,1,1365,2005,0,41,1
435367,41590590,110,5,1,1724,1666,0,215,1
348252,41590587,110,2,1,1187,1870,0,41,1
434818,41590585,100,3,1,2014,1606,0,21,1
434819,41590585,100,5,1,2132,1682,0,264,1
533758,41590590,100,5,1,1218,1172,2206,151,1
348243,41590585,100,6,1,1874,2051,0,499,1
348242,41590585,100,5,1,2091,1845,0,498,1
29719,41590253,110,1,0,4933,490,0,20,0
433755,41590520,110,4,0,931,2601,22,84,0
30227,41590310,110,2,0,6683,1279,30,16,0
347060,41590540,110,3,0,1235,2238,0,64,0
31568,41590570,110,2,0,1300,1025,0,25,0
62064,41590530,110,1,0,477,2023,0,8,0
434750,41590586,110,1,1,1386,962,0,283,1
519183,41590588,110,3,1,1936,2707,0,105,1
435921,41590610,110,1,1,2834,3965,0,60,1
434432,41590586,110,1,1,2156,1580,309,324,1
31769,41590586,110,2,1,1948,1617,0,324,1
434890,41590585,110,3,1,1526,1750,0,313,1
536979,41590590,100,6,1,1258,1453,0,212,1
435091,41590585,100,1,1,1991,1913,0,3,1
435092,41590585,100,3,1,1886,1827,0,600,1
435458,41590530,110,1,0,664,2023,0,8,0
511026,41590530,110,1,0,395,1748,0,8,0
511032,41590530,110,2,0,488,1751,0,18,0
62693,41590530,110,1,0,622,1872,0,8,0
31095,41590400,150,0,0,6250,502,100,0,0
29934,41590256,190,0,0,22784,6338,0,0,0
434402,41590586,110,2,1,1883,1207,0,324,1
31678,41590586,110,1,1,1784,1474,0,283,1
31679,41590586,110,1,1,1896,1555,0,283,1
434763,41590587,110,3,0.781457234,153,804,0,35,0.781457234
434891,41590587,110,2,1,935,1619,148,24,1
434893,41590590,110,5,1,1781,1946,0,220,1
435402,41590585,110,7,1,1489,1929,126,76,1
56515,41590587,110,2,0,223,835,0,22,0
433922,41590253,110,4,0,4390,1055,713,47,0
287668,41590370,180,0,0,18333,5071,154,0,0
348409,41590586,110,2,1,1743,1261,0,283,1
348410,41590586,110,2,1,1583,1114,0,283,1
435232,41590585,110,2,1,1329,1329,0,296,1
347692,41590540,110,2,0,1002,2188,660,51,0.279479625
344064,41590587,110,6,1,553,1195,0,51,1
537924,41590590,110,2,1,2018,2166,0,27,1
435129,41590588,100,2,1,848,1525,0,7,1
57631,41590585,100,5,1,2266,1659,0,264,1
434512,41590586,100,1,0.835935,2062,1890,0,10,0.127909429
435488,41590585,100,5,1,2188,1713,0,264,1
41314,41590585,100,3,1,1796,1238,0,29,1
433706,41590585,100,4,1,1859,2148,85,24,1
503290,41590253,110,9,0,6200,816,0,206,0
56607,41590530,110,2,0,584,2250,0,26,0
433829,41590253,110,8,0,5957,666,284,159,0.826616407
345659,41590587,110,4,1,1693,2227,0,51,1
344062,41590587,110,5,1,1419,1991,0,74,1
536889,41590588,110,5,1,1851,2351,0,217,1
533178,41590590,100,7,1,1147,1263,0,217,1
536978,41590590,100,6,1,1350,1523,0,212,1
434872,41590585,100,4,1,2050,1945,1981,497,1
435093,41590600,100,4,1,269,1366,0,159,1
435094,41590585,100,2,1,1922,1845,0,314,1
435097,41590588,100,2,1,926,1510,0,7,1
435098,41590588,100,3,1,488,1414,0,118,1
510874,41590590,100,3,1,970,925,2370,102,1
434991,41590588,100,3,1,826,1409,0,44,1
434487,41590600,100,4,1,1638,3170,0,116,1
345639,41590587,110,2,0,485,968,0,29,0
31128,41590400,150,0,0,10140,3712,119,0,0
436039,41590610,110,2,1,3488,3870,0,187,1
434533,41590600,110,1,1,2015,3505,0,69,1
535911,41590515,130,3,1,4020,6056,1631,9,1
536134,41590610,110,1,1,2757,3909,0,60,1
436038,41590610,110,3,1,3370,3691,109,215,1
434535,41590610,110,1,1,2999,4165,0,55,1
348233,41590585,100,5,1,2063,1866,0,498,1
53796,41590585,100,4,1,2161,1186,0,119,1
434856,41590590,100,4,1,588,992,0,175,1
532304,41590600,100,2,1,495,1393,34,45,1
53940,41590587,100,1,1,1912,2363,2381,9,1
435496,41590585,100,5,1,2175,1767,0,264,1
434857,41590590,100,4,1,714,1060,0,137,1
433589,41590520,110,2,0,552,2222,0,26,0
56568,41590530,110,2,0,634,2298,0,38,0
433623,41590520,110,3,0,403,2072,62,29,0
511042,41590530,110,1,0,382,1685,0,8,0
31596,41590570,110,2,0,1113,789,0,25,0
435213,41590588,110,4,1,1503,2237,0,216,1
433795,41590540,110,4,0.061613753,1700,2493,2436,59,0.122258332
544,41590540,110,5,0,1622,2506,2945,80,1
56431,41590585,100,4,1,2317,1494,0,261,1
347207,41590540,110,2,0,1212,2158,0,43,0.847581857
348288,41590585,110,4,1,1547,1741,0,599,1
181852,41590585,110,3,1,1519,1368,0,579,1
434858,41590590,100,3,1,575,1018,0,82,1
435072,41590588,100,3,1,585,1353,0,118,1
435214,41590587,110,2,0,770,1113,0,29,0
435212,41590530,110,2,0,927,1204,0,29,0
31054,41590370,180,0,0,19293,5893,46,0,0
436028,41590610,110,6,1,3424,3148,69,276,1
434522,41590586,110,1,1,2167,1451,106,324,1
435211,41590587,110,4,0.938506628,220,896,425,46,0.938506628
436193,41590600,110,5,1,3512,2578,4178,346,1
434409,41590600,100,2,0.368124781,1082,2607,0,12,0.368124781
535692,41590600,100,2,1,1543,2835,0,7,1
434485,41590600,100,4,1,1649,3202,0,116,1
434849,41590585,100,2,1,2052,1837,0,12,1
532306,41590600,100,4,1,338,1259,0,159,1
433815,41590585,100,5,1,2158,1774,0,256,1
345671,41590585,100,5,1,1948,1364,3673,107,1
31595,41590570,110,1,0,1063,776,0,11,0
62665,41590530,110,1,0,895,1716,0,8,0
536628,41590588,110,2,1,758,2075,0,101,1
72729,41590585,110,2,1,1688,1578,0,597,1
168097,41590259,150,2,0,12786,3076,0,20,1
344664,41590585,110,3,1,1499,1563,0,607,1
30968,41590585,110,3,1,1406,1489,0,607,1
433817,41590590,100,2,1,1812,1505,0,139,1
345674,41590585,100,6,1,2152,1505,0,267,1
435021,41590585,100,3,1,1959,1913,0,323,1
435061,41590585,100,1,1,1978,1968,0,3,1
31456,41590570,110,2,0,2401,818,0,14,0
6030,41590570,110,2,0,2367,772,0,14,0
235303,41590253,110,4,0,4920,742,0,70,0
30493,41590320,120,4,0,7182,602,84,7,0
31616,41590570,110,2,0,2421,679,0,14,0
434646,41590588,110,3,1,560,1851,0,178,1
53655,41590587,110,1,1,1866,2460,0,9,1
435062,41590588,100,2,1,873,1462,2373,7,1
435063,41590588,100,3,1,763,1429,0,44,1
434843,41590585,100,5,1,1962,2008,0,498,1
533457,41590590,100,7,1,1387,1370,0,217,1
434982,41590588,100,2,1,496,1243,0,114,1
536976,41590590,100,6,1,1337,1457,0,212,1
435013,41590585,100,2,1,1919,1887,0,314,1
532307,41590600,100,2,1,420,1298,0,45,1
510965,41590550,100,3,0,2583,2608,0,19,0
433938,41590253,110,6,0,4478,1174,273,35,0
348764,41590570,110,2,0,1062,1154,0,25,0
53560,41590259,150,2,0,12791,3056,0,11,1
345579,41590520,110,3,0.014385292,31,1682,6,15,0.014385292
511233,41590259,150,1,0,12839,3175,0,5,1
20724,41590585,110,2,1,1623,1611,0,597,1
282660,41590585,110,2,1,1670,1641,0,597,1
434737,41590588,100,2,1,531,1971,0,177,1
434844,41590585,100,3,1,1973,1804,0,21,1
31666,41590587,100,1,1,2007,2335,0,9,1
434981,41590600,100,3,1,390,1221,0,157,1
