blk_cd,admi_cd,dist_sl,bstop_cnt,tackji_ratio,dist_subway,dist_highway,blk_pop,od_cnt,tackji_ratio2
434972,41590530,110,1,0,1026,1546,0,19,0.139909473
435036,41590587,110,2,0,826,1290,0,29,0
433757,41590540,110,4,0,1762,2540,0,59,0
61808,41590530,110,3,0,132,1780,47,15,0
531074,41590259,150,3,0,14850,2059,991,15,0.001149048
530775,41590259,150,3,0,12207,3627,328,20,0.144925334
62393,41590530,110,1,0,738,1917,0,8,0
29938,41590259,140,1,0,14202,1559,0,14,0.084885885
353352,41590259,140,1,0,13881,1876,718,14,0.081771597
535690,41590570,110,1,0,2259,913,0,14,0
538967,41590587,110,1,0,804,1377,0,10,0
510993,41590600,100,2,0.275296148,1135,2657,0,12,0.275296148
29473,41590530,110,2,0,788,1710,0,27,0
29353,41590530,110,2,0,941,1621,0,27,0
29442,41590530,110,2,0,963,1539,0,27,0
538975,41590587,110,4,0,672,1344,0,46,0
29462,41590530,110,3,0,754,1718,0,37,0
31612,41590570,110,1,0,2285,632,0,14,0
435139,41590530,110,3,0,881,1573,0,37,0
435327,41590570,110,1,0,1867,1116,87,1,0
347733,41590540,110,1,0,1142,2002,0,30,1
360546,41590540,110,4,0,1573,2684,0,43,1
20723,41590530,110,1,0,1011,1449,0,19,0
433889,41590253,110,6,0,4451,1269,0,35,0
29747,41590253,110,6,0,4418,1313,0,35,0
433575,41590520,110,3,0,635,2211,137,42,0
433576,41590520,110,3,0,973,2633,0,63,0
435060,41590530,110,3,0,824,1617,0,37,0
31609,41590570,110,2,0,2367,713,2577,14,0
434999,41590530,110,3,0,736,1578,30,37,0
503107,41590520,110,3,0,894,2530,115,63,0
538024,41590520,100,3,0,2139,2856,4257,23,0
236277,41590253,110,2,0,4329,963,0,29,0
63042,41590530,110,2,0,661,1823,0,18,0
30207,41590310,100,4,0,5344,2390,186,5,0.001430454
535685,41590570,110,2,0,2451,1006,0,14,0
30222,41590310,100,2,0,4627,224,101,24,0
434231,41590253,110,2,0,7294,1672,1218,55,0.01365608
434080,41590560,110,2,0,3964,1389,0,32,0
324943,41590253,110,4,0,6175,615,512,148,0.281779066
31334,41590560,110,1,0,3856,1468,0,22,0
29588,41590253,110,3,0,6069,500,0,148,0
510929,41590253,110,3,0,5591,314,0,69,0
350572,41590253,110,7,0,4646,1163,0,49,0
433649,41590520,110,3,0,612,2278,32,42,0
434035,41590253,110,2,0,5467,214,0,69,0
348776,41590570,110,2,0,1254,1039,45,25,0
435487,41590530,110,2,0,502,2084,0,12,0
433473,41590253,110,3,0,4991,692,0,65,0
360283,41590530,110,1,0,578,2140,0,8,0
433139,41590520,100,0,0,717,4771,0,13,0
344153,41590550,100,1,0,1654,2643,0,28,0
534723,41590550,100,3,0,2439,2302,9,16,0
510913,41590550,100,2,0,2434,2530,0,10,0
433928,41590520,100,2,0,2316,2871,0,15,0
31105,41590520,100,1,0,2249,2949,0,9,0
537786,41590520,100,3,0,2018,2982,0,22,0
433702,41590570,110,1,0,1458,1304,13,14,0
345640,41590530,110,2,0,558,2204,0,26,0
346860,41590540,110,1,0,965,2333,0,21,0
538029,41590520,100,3,0,1949,3057,0,22,0
510966,41590550,100,2,0,2470,2751,0,17,0
433827,41590520,100,3,0,2339,2905,2,23,0
538037,41590520,100,3,0,2049,2989,0,22,0
432635,41590550,90,2,0,1192,2727,0,96,0
535689,41590570,110,2,0,2308,970,0,14,0
433643,41590590,100,3,0,1650,1225,0,144,0
433619,41590590,100,2,0,1712,1276,0,139,0
29360,41590550,100,1,0,1243,2951,0,68,0
501594,41117593,90,1,0,905,3066,0,115,0
434259,41590550,100,2,0,1407,2748,0,70,0
510930,41590550,100,2,0,2514,2542,0,10,0
29371,41590550,100,2,0,1382,2828,0,70,0
433438,41590520,100,3,0,2384,2753,0,23,0
510928,41590550,100,2,0,2490,2611,0,10,0
532296,41590520,100,3,0,1799,3202,0,22,0
31106,41590520,100,2,0,2268,2897,0,15,0
434193,41590520,110,1,0,1695,3299,0,6,0
434407,41590600,100,2,0,1045,2588,0,12,0
433457,41590253,110,3,0,4941,694,0,65,0
29369,41590550,100,1,0,1351,2901,3792,68,0
29365,41590550,100,1,0,1336,2855,0,68,0
432747,41590550,90,2,0,1312,2579,0,70,0
30244,41590310,110,1,0,4901,317,0,20,0
433984,41590550,100,2,0,1637,2589,0,37,0
435451,41590570,110,2,0,1083,1106,0,25,0
29361,41590550,100,1,0,1273,2967,0,68,0
510956,41590550,100,3,0,2595,2665,0,19,0
537788,41590520,100,3,0,1990,2972,0,22,0
532299,41590550,100,2,0,2393,2222,3,8,0
63778,41590550,100,2,0,1544,2706,0,70,0
61865,41590550,100,2,0,1591,2643,0,70,0
500783,41590550,100,3,0,1569,2619,0,79,0
510985,41590550,100,3,0,2277,2842,22,17,0
534732,41590550,100,1,0,2348,2185,0,6,0
534727,41590550,100,2,0,2359,2272,0,8,0
360569,41590550,90,2,0,1714,2264,0,37,0
510947,41590550,100,2,0,2499,2832,0,17,0
349623,41590520,100,1,0,2064,3061,6,6,0
538022,41590520,100,3,0,2025,2905,0,22,0
535675,41590550,100,2,0,2277,2207,0,15,0
534728,41590550,100,1,0,2252,2297,0,6,0
510944,41590550,100,3,0,2570,2551,0,19,0
538026,41590520,100,3,0,2130,2798,0,23,0
31481,41590530,110,1,0,632,1918,0,8,0
538027,41590520,100,3,0,2083,2849,0,22,0
434086,41590560,110,2,0,3991,1303,1741,29,0
433556,41590253,110,4,0,4863,1085,0,61,0
532908,41590520,100,2,0,2235,2872,0,15,0
433871,41590520,100,2,0,2149,2964,0,15,0
510938,41590550,100,4,0,2704,2459,24,25,0
538023,41590520,100,3,0,2052,2909,0,22,0
534722,41590550,100,2,0,2298,2118,3,15,0
534725,41590550,100,2,0,2177,2328,0,15,0
248165,41590253,110,6,0,4640,1091,0,40,0
532631,41590520,100,3,0,2170,2786,0,23,0
510935,41590550,100,3,0,2563,2715,0,19,0
538034,41590520,100,3,0,2333,2768,11,23,0
31118,41590520,100,1,0,2215,2963,0,6,0
503292,41590520,100,3,0,2290,2827,0,23,0
538028,41590520,100,4,0,2107,2851,0,31,0
434422,41590600,100,2,0,1093,2637,23109,12,0
31480,41590530,110,1,0,564,1956,0,8,0
510861,41590253,110,3,0,5009,1214,161,41,0
537789,41590520,100,3,0,2083,2914,0,22,0
353888,41590253,110,6,0,4804,684,223,90,0
347411,41590540,110,4,0,1301,2614,0,60,0.171144708
29368,41590550,100,1,0,1319,2977,0,68,0
533798,41590550,90,2,0,1919,2120,0,37,0
29370,41590550,90,1,0,1646,2275,0,28,0.00385459
510865,41590253,110,5,0,4809,899,0,90,0
348741,41590570,110,3,0,4704,1662,143,10,0
433566,41590570,110,1,0,1532,1424,38,14,0
435479,41590570,110,1,0,1757,1281,0,14,0
347689,41590540,110,4,0,1001,2393,0,92,0
435043,41590530,110,2,0,1038,1374,0,29,0
505651,41590253,110,9,0,6193,925,0,141,0
538974,41590587,110,4,0,706,1369,0,46,0
538030,41590520,100,3,0,1779,2950,0,22,0
434262,41590550,90,2,0,1485,2637,0,70,0
434263,41590550,90,2,0,1469,2678,2387,70,0
434049,41590560,110,2,0,3926,1359,0,29,0
247446,41590253,110,7,0,4692,1097,0,66,0
531113,41590259,150,1,0,13466,3499,153,11,0
31576,41590570,110,2,0,1222,1200,0,25,0
435435,41590570,110,1,0,1526,1171,1,14,0
29431,41590253,110,3,0,6304,723,6,130,0
31477,41590530,110,1,0,788,1856,0,8,0
29851,41590259,140,1,0,13289,2477,0,13,0
31140,41590587,110,2,0,448,1025,0,22,0
29346,41590550,90,1,0,1278,2885,0,68,0
434140,41590253,110,5,0,5674,401,76,75,0
349577,41590520,110,3,0,1238,2881,0,47,0
433809,41590520,110,3,0,552,2221,0,42,0
349681,41590520,110,3,0,1480,2989,0,52,1
28573,41590540,110,4,0,1228,2652,4093,68,0
433765,41590520,110,2,0,418,1729,16,7,0
347412,41590540,110,2,0,1041,2354,0,51,0
237170,41590253,110,6,0,6049,564,453,153,0
433941,41590520,110,3,0,1379,3033,0,47,0.141967935
360260,41590530,110,1,0,664,2068,0,8,0
432833,41590550,90,1,0,1173,2704,0,42,0
434291,41590550,90,2,0,1389,2627,0,70,0
432695,41590550,90,1,0,1307,2560,0,42,0
538033,41590520,100,2,0,2274,2806,0,15,0
534731,41590550,100,1,0,2244,2369,0,6,0
434273,41590550,90,1,0,1509,2375,0,28,0.280164983
434244,41590550,90,2,0,1445,2462,0,70,0
434246,41590550,90,2,0,1324,2729,35,96,0
29397,41590550,90,2,0,1364,2575,1523,70,0
432595,41117593,90,1,0,911,3027,0,115,0
346844,41590540,110,1,0,910,2378,0,16,0
533174,41117593,90,1,0,943,3063,0,115,0
510992,41590600,100,2,0,1110,2646,0,12,0
29967,41590259,140,2,0,15157,658,814,14,0
538942,41590259,140,2,0,12965,2789,0,28,0
436828,41590259,140,1,0,12805,2986,0,13,0
436830,41590259,140,1,0,12894,2905,0,13,0
436817,41590259,140,1,0,13232,2551,0,13,0
436853,41590259,140,1,0,13269,2511,0,13,0
532556,41590515,130,5,0.518582993,3873,6145,0,44,0.380225029
510862,41590253,120,4,0,6676,1361,0,59,0
437104,41590256,180,1,0,21006,3507,35,7,0
436974,41590256,180,2,0,20590,3301,19,9,0
29849,41590256,180,1,0,20965,3274,0,9,0
436975,41590256,180,2,0,20512,3316,61,9,0
437239,41590370,170,2,0,19474,3687,178,7,0
433873,41590253,120,1,0,6664,1217,0,51,0
530788,41590259,150,4,0,12727,3050,0,95,0.044938239
537060,41590259,150,3,0,13431,2575,0,17,1
208046,41590259,140,2,0,13103,2658,250,28,0.002500038
287600,41590262,140,2,0,12247,4728,0,20,0
433735,41590262,140,3,0.016729559,10789,3640,0,20,0.016729559
510882,41590262,140,8,0.093754752,11722,4299,8,37,0.093754752
3563,41590310,100,2,0,5075,221,125,24,0
28822,41590253,140,1,0,9498,3413,0,13,0
535913,41590515,130,3,1,3937,6145,0,9,1
538948,41590515,130,1,0.52329065,2814,5907,0,22,0.43545406
434374,41590586,110,2,1,1735,1117,0,283,1
348636,41590585,110,1,1,1739,1586,0,286,1
532302,41590600,110,1,1,1976,3479,0,69,1
537039,41590253,120,3,0,5343,585,0,57,0
33186,41590586,110,2,1,1457,1083,0,283,1
345612,41590587,110,4,0.98036555,1629,2336,0,59,0.98036555
532918,41590588,110,1,1,901,2003,0,1,1
348234,41590587,110,6,1,1430,1958,0,75,1
538017,41590610,120,1,0.305718977,4248,4993,0,59,0.305718977
434397,41590586,110,2,1,2081,1421,0,324,1
536967,41590588,110,4,1,2149,2674,0,291,1
287551,41590259,150,1,0,13134,2730,0,10,1
287577,41590350,180,1,0,16509,5973,0,1,0
30968,41590585,110,3,1,1406,1489,0,607,1
433717,41590585,100,4,1,1929,2040,108,185,1
433831,41590587,100,3,0.892806586,2516,2078,615,19,0.892806586
435191,41590588,110,4,1,1240,1758,0,73,1
435010,41590587,110,3,1,445,1131,13,36,1
72800,41590587,110,5,1,692,1133,0,39,1
434645,41590588,110,3,1,697,1882,0,178,1
348289,41590585,110,4,1,1582,1753,0,601,1
435328,41590590,110,4,1,1656,1658,0,203,1
434980,41590585,110,3,1,1528,1656,0,598,1
434984,41590585,110,4,1,1572,1666,0,601,1
536877,41590588,110,2,1,889,1663,0,7,1
511079,41590588,110,1,1,2387,3017,0,101,1
71528,41590586,110,2,1,1425,975,0,283,1
511313,41590259,150,3,0,12481,3378,0,90,1
538002,41590259,150,2,0,14277,2527,0,11,0.924874813
534983,41590600,100,1,1,599,1278,0,43,1
435026,41590585,100,2,1,2011,1947,0,12,1
193613,41590259,150,2,0,12517,3432,0,17,1
531083,41590259,150,1,0,13018,2842,0,15,1
29598,41590259,140,1,0,14115,1641,0,14,1
434113,41590253,110,1,0,6507,893,0,79,1
510875,41590590,100,3,1,998,952,0,102,1
511037,41590588,110,1,1,2324,3099,0,101,1
27024,41590259,150,2,0,11968,3834,0,73,0.767792645
53559,41590259,150,2,0,12997,2836,0,11,0.991552289
511098,41590588,110,4,1,1961,2307,0,214,1
511068,41590588,110,5,1,1510,1864,0,96,1
530739,41590259,150,3,0,13358,2641,0,17,1
213558,41590259,140,1,0,14095,1664,0,14,1
29899,41590259,140,1,0,14021,1734,0,14,1
209207,41590259,140,1,0,14212,1553,0,14,1
330030,41590259,140,1,0,14081,1681,0,14,1
432763,41590550,90,2,0,1442,2434,0,70,0.063467077
434955,41590262,140,7,1,11827,4747,0,46,1
536860,41590262,140,5,1,11709,4781,0,36,1
435494,41590262,140,2,0,11207,3929,124,16,1
435834,41590600,120,3,1,3510,2284,0,251,1
532947,41590610,120,4,0.979888697,4052,4309,0,196,0.979888697
531354,41590600,120,4,1,3750,2699,0,318,1
30557,41590370,190,2,0,21014,4456,0,11,0
30734,41590370,190,2,0,21462,4423,26,11,0
287657,41590370,190,1,0,21203,4417,0,4,0
30521,41590370,190,1,0,21521,4737,20,4,0
531088,41590259,150,2,0,12897,3069,0,14,1
30752,41590370,190,1,0,21820,5741,345,4,0
30633,41590370,190,1,0,21363,4914,95,4,0
30736,41590370,190,1,0,21164,4730,0,4,0
287547,41590370,190,1,0,21187,4951,63,4,0
30718,41590370,190,1,0,21178,4651,0,4,0
85685,41590370,190,1,0,21066,4838,134,4,0
30730,41590370,190,1,0,21071,4569,0,4,0
30731,41590370,190,1,0,21128,4553,0,4,0
30717,41590370,190,1,0,21055,4593,3,4,0
511045,41590590,110,2,1,2151,2308,0,27,1
434715,41590586,110,3,1,1311,1142,0,579,1
329489,41590585,110,3,1,1339,1458,0,607,1
511106,41590530,110,1,0,341,1748,0,8,0
191,41590560,110,2,0,3907,1410,0,32,0
287644,41590350,190,4,0,18170,8382,305,1,0
437127,41590256,180,1,0,21297,3602,23,7,0
437128,41590256,180,1,0,21168,3552,36,7,0
437129,41590370,180,2,0,20588,3545,0,9,0
530754,41590370,180,2,0,20494,3600,0,9,0
437106,41590256,180,1,0,20745,3471,17,9,0
437108,41590256,180,1,0,20775,3496,0,9,0
437109,41590256,180,1,0,20820,3477,0,9,0
437070,41590256,180,1,0,20777,3361,0,9,0
437072,41590370,180,2,0,20388,3436,64,9,0
437073,41590256,180,2,0,20589,3396,18,9,0
437074,41590256,180,2,0,20512,3397,21,9,0
437064,41590256,180,1,0,20919,3368,38,9,0
504222,41590256,180,2,0,20664,3457,19,9,0
437087,41590256,180,1,0,20795,3416,17,9,0
437102,41590370,180,2,0,20535,3530,0,9,0
437103,41590256,180,2,0,20883,3523,34,16,0
504224,41590256,180,1,0,20708,3446,13,9,0
437066,41590256,180,1,0,20836,3357,49,9,0
436976,41590256,180,2,0,20418,3329,109,9,0
436977,41590256,180,1,0,20719,3305,0,9,0
436978,41590256,180,1,0,20680,3313,104,9,0
437063,41590370,180,2,0,20169,3412,77,9,0
287655,41590370,180,2,0,20243,3375,0,9,0
436035,41590610,110,4,1,3338,3561,0,275,1
437069,41590256,180,1,0,21374,3516,7,7,0
437148,41590256,180,1,0,20693,3259,22,9,0
437145,41590256,180,2,0,20417,3264,19,9,0
437146,41590256,180,2,0,20351,3315,36,9,0
437149,41590256,180,2,0,20646,3360,66,9,0
29865,41590256,180,1,0,21164,3969,6,7,0
29838,41590256,180,1,0,21313,3710,0,7,0
504223,41590256,180,2,0,20556,3178,0,9,0
437092,41590256,180,1,0,20617,3121,0,9,0
437098,41590256,180,2,0,20618,3169,0,9,0
29762,41590256,180,1,0,20960,3710,51,7,0
437118,41590256,180,2,0,20496,3189,0,9,0
437119,41590256,180,1,0,20954,3249,27,9,0
436973,41590256,180,1,0,20950,3108,7,9,0
437111,41590256,180,1,0,20813,3763,3,7,0
437062,41590256,180,2,0,20518,3068,0,9,0
437130,41590256,180,1,0,21312,3743,0,7,0
437131,41590256,180,1,0,21196,3873,35,7,0
437081,41590256,180,1,0,20616,3075,0,9,0
437082,41590256,180,2,0,20411,3129,0,9,0
437083,41590256,180,2,0,20493,3127,0,9,0
437132,41590256,180,1,0,21291,3799,0,7,0
504324,41590256,180,1,0,21358,3903,122,7,0
29857,41590256,180,1,0,21025,3768,15,7,0
437116,41590256,180,2,0,20432,3015,0,9,0
437133,41590256,180,1,0,20532,2962,0,9,0
29841,41590256,180,1,0,20755,3056,3,9,0
437134,41590256,180,1,0,20613,2970,0,9,0
29794,41590256,180,1,0,21080,3684,13,7,0
29502,41590256,180,1,0,21413,3702,10,7,0
437136,41590256,180,1,0,20525,3017,0,9,0
437137,41590256,180,1,0,20614,3020,0,9,0
437150,41590370,180,2,0,20620,3571,0,9,0
437151,41590256,180,1,0,20727,3532,0,9,0
437076,41590256,180,1,0,21008,3646,0,7,0
437077,41590256,180,1,0,21454,3812,83,7,0
437078,41590256,180,1,0,20839,3647,81,7,0
504325,41590256,180,1,0,20696,3562,0,9,0
436962,41590256,180,1,0,21574,3784,40,7,0
29629,41590256,180,1,0,21364,3672,37,7,0
29855,41590256,180,1,0,21199,3645,48,7,0
437232,41590256,180,2,0,20645,2639,151,9,0
437112,41590370,180,2,0,20123,3182,24,9,0
436979,41590256,180,1,0,21252,3614,0,7,0
436980,41590256,180,1,0,21091,3624,35,7,0
437122,41590256,180,1,0,20877,3245,0,9,0
437123,41590256,180,1,0,20779,3262,73,9,0
437139,41590256,180,2,0,20606,3226,0,9,0
437141,41590256,180,2,0,20509,3245,0,9,0
437143,41590370,180,2,0,20235,3354,21,9,0
29863,41590256,180,1,0,21134,3880,14,7,0
436982,41590256,180,1,0,20938,3844,26,7,0
5686,41590370,180,2,0,20465,4746,117,11,0
359871,41590350,180,1,0,16414,5894,0,1,0
481,41590350,180,1,0,16484,5946,0,1,0
60564,41590350,180,1,0,16496,5961,0,1,0
30690,41590350,180,1,0,16637,6117,74,1,0
464,41590350,180,1,0,16397,5879,0,1,0
30687,41590350,180,1,0,17635,7272,118,1,0
328441,41590350,180,1,0,17517,6970,188,1,0
433452,41590340,160,2,0,10704,906,1,4,0
30682,41590350,180,1,0,16631,6226,66,1,0
30528,41590350,180,1,0,16501,5960,0,1,0
433550,41590520,110,5,0,1069,2732,0,90,0
437228,41590256,180,1,0,21404,3142,12,7,0
287608,41590350,180,1,0,16316,5783,0,1,0
530796,41590259,150,2,0,13772,2690,0,4,0.002469891
5354,41590370,170,1,0,20158,1528,90,1,0
532624,41590350,170,1,0,15903,5665,136,1,0
30677,41590350,170,1,0,15679,5145,65,1,0
30201,41590350,170,1,0,15950,5329,107,1,0
433805,41590262,140,3,0,10800,3606,0,20,0.836593947
434628,41590350,170,3,0,16984,7381,184,1,0
435052,41590585,110,2,1,1840,1638,0,569,1
20397,41590550,90,1,0,1700,2232,0,28,0.002492687
511269,41590259,150,2,0,12904,2925,0,10,1
30681,41590350,170,1,0,16275,5818,179,1,0
511209,41590259,150,3,0,13218,2652,0,20,1
503203,41590262,140,3,1,10512,3460,0,21,1
434641,41590588,110,2,1,1442,2226,0,13,1
434642,41590586,110,3,1,1448,1258,0,579,1
433665,41590530,110,2,0,486,2156,0,26,0
72461,41590586,100,2,1,1771,1744,0,324,1
345615,41590587,110,3,0.914608217,1541,2314,0,51,0.094276975
53702,41590259,150,2,0,12738,3152,0,17,1
29947,41590259,150,2,0,12089,3701,0,73,0.713584547
433492,41590253,120,7,0,5865,554,0,39,1
433482,41590520,110,3,0,1074,2694,65,63,0
433443,41590253,120,9,0,6265,986,0,141,0
287599,41590340,160,2,0,10896,1188,0,3,0
30684,41590370,160,1,0,18788,2679,184,1,0
511296,41590259,140,1,0,12956,2822,0,13,0
66446,41590330,160,1,0,12868,2456,0,1,0
30551,41590340,160,3,0,10709,1262,60,5,0
433453,41590340,160,2,0,10887,1228,11,3,0
433565,41590262,140,3,0,10847,3677,0,20,1
30605,41590340,160,3,0,10554,1213,84,5,0
65170,41590340,160,1,0,10925,1407,8,1,0
65273,41590340,160,2,0,10882,1324,1,3,0
65336,41590340,160,2,0,10860,1233,9,3,0
433957,41590340,160,2,0,10681,911,1,4,0
433958,41590340,160,3,0,10808,1039,121,5,0
30670,41590340,160,3,0,11373,810,215,5,0
537785,41590340,160,2,0,10622,867,0,4,0
64890,41590340,160,1,0,10927,1515,2,1,0
63835,41590340,160,3,0,10699,1092,0,5,0
66458,41590340,160,1,0,12894,2509,0,1,0
632,41590340,160,1,0,12871,2507,0,1,0
537083,41590610,120,3,1,3596,4293,0,188,1
30562,41590330,160,1,0,13299,2683,253,1,0
66390,41590340,160,1,0,12812,2398,0,1,0
628,41590340,160,1,0,12851,2506,0,1,0
63405,41590340,160,1,0,10817,1491,0,1,0
30598,41590340,160,2,0,10510,1064,40,4,0
287622,41590340,160,3,0,10678,1030,31,5,0
433872,41590340,160,3,0,10684,958,10,5,0
30464,41590340,160,1,0,10964,1456,12,1,0
30669,41590340,160,1,0,12115,2130,205,1,0
532329,41590340,160,2,0,10586,789,22,4,0
66120,41590340,160,3,0,11099,1213,11,5,0
433456,41590340,160,3,0,10950,1128,78,5,0
435237,41590588,110,2,1,994,1910,0,11,1
433942,41590340,160,2,0,10994,1342,28,3,0
433918,41590340,160,2,0,10968,1303,13,3,0
30672,41590340,160,1,0,12912,2742,206,1,0
627,41590340,160,1,0,12781,2409,0,1,0
433834,41590340,160,2,0,10525,944,0,4,0
433915,41590340,160,2,0,10947,1278,0,3,0
433916,41590340,160,2,0,10754,790,20,4,0
433917,41590340,160,1,0,11026,1402,0,1,0
30625,41590340,160,1,0,11344,2059,379,1,0
348415,41590586,110,2,1,1860,1361,0,283,1
330064,41590259,150,2,0,12893,3020,0,17,1
434060,41590560,110,3,0,3988,1337,0,48,0
511278,41590259,150,4,0,13033,2833,119,21,1
538938,41590259,150,1,0,14061,1911,0,6,1
29903,41590259,150,3,0,12399,3510,0,90,1
1822,41590259,150,2,0,12221,3611,0,80,1
353338,41590259,150,1,0,12860,2988,0,10,1
511275,41590259,150,2,0,13227,2610,0,10,1
538940,41590259,150,2,0,13038,2735,48,28,0.099865257
236709,41590259,150,2,0,12142,3701,0,80,1
538003,41590259,150,2,0,14142,2291,0,4,0.976264013
537998,41590259,150,1,0,13485,2836,0,4,0.998119625
538014,41590259,150,1,0,14340,2569,0,11,1
323872,41590259,150,3,0,12778,3139,0,27,1
538943,41590259,150,3,0,12382,3401,12,80,0.314667043
511237,41590259,150,1,0,12768,3246,0,5,1
27480,41590259,150,2,0,12940,2970,0,20,1
29151,41590259,150,1,0,12252,3667,0,10,1
53690,41590259,150,3,0,12775,3165,0,27,1
538941,41590259,150,2,0,11852,3906,49,73,0
31035,41590360,150,2,0,15645,1909,139,2,0
537999,41590259,150,2,0,13918,2406,0,4,1
537992,41590259,150,2,0,13847,2125,0,12,1
30172,41590259,150,1,0,13812,2791,12,11,0
538009,41590259,150,1,0,14502,2486,0,11,0.994070255
29916,41590259,150,3,0,12342,3585,0,90,1
537990,41590259,150,2,0,13824,2119,0,12,1
511255,41590259,150,2,0,12974,2850,0,10,0.950697497
518937,41590259,150,2,0,13765,2348,0,10,1
322080,41590259,150,1,0,12027,3827,0,73,1
29965,41590259,150,3,0,12260,3650,0,90,1
53691,41590259,150,1,0,13032,2876,0,10,1
511261,41590259,150,2,0,12879,2946,0,10,0.986700687
29558,41590259,150,2,0,12758,3125,0,20,1
104700,41590259,150,2,0,12222,3677,0,80,1
511283,41590259,150,3,0,13267,2732,0,17,1
436839,41590259,140,1,0,13290,2494,0,13,0
353339,41590259,150,2,0,12940,2925,0,20,1
537057,41590259,150,3,0,13502,2510,0,17,1
538004,41590259,150,3,0,14005,2717,54,15,0.546883538
53642,41590259,150,1,0,13249,2541,631,15,0.283316342
538006,41590259,150,2,0,14227,2154,60,4,0.941320008
237266,41590259,150,2,0,12238,3633,0,80,1
537059,41590259,150,3,0,13360,2650,0,17,1
511273,41590259,150,3,0,13258,2727,0,17,1
537997,41590259,150,2,0,13919,2490,26,4,0.033793107
30051,41590259,150,2,0,13823,2594,322,4,0
530753,41590259,150,1,0,13780,2567,0,4,0.026235992
208544,41590259,150,2,0,12946,2886,0,11,0.94935903
531358,41590259,150,3,0,12725,3160,0,15,1
511189,41590259,150,1,0,13342,2522,0,6,1
537056,41590259,150,3,0,13580,2421,0,17,1
330145,41590259,150,3,0,12473,3453,0,90,1
168100,41590259,150,2,0,12976,2866,0,11,1
511250,41590259,150,1,0,12923,3122,0,5,0.804699674
531056,41590259,150,2,0,14183,1851,0,12,0.868782315
215271,41590259,150,2,0,12272,3670,0,17,1
538012,41590259,150,2,0,14444,2397,0,11,1
436228,41590600,110,0,0,2067,1967,0,1,0.672803751
536955,41590588,110,5,1,1832,2315,0,217,1
30662,41590340,150,2,0,10424,749,47,4,0
30499,41590330,150,2,0,10743,1412,102,5,0
433607,41590262,150,2,0,10557,4693,34,3,0
433580,41590262,150,3,0,10607,4429,76,8,0
64705,41590340,150,2,0,10626,586,28,4,0
30039,41590262,150,1,0,10973,3947,0,5,0
433612,41590262,140,3,0.01121101,10980,3900,0,20,0.01121101
29900,41590262,150,1,0,10925,3851,0,5,0
31349,41590262,150,1,0.099499777,10413,3610,516,5,0.099499777
433742,41590530,110,2,0,485,2151,65,26,0
435477,41590262,150,1,0,11114,3764,0,5,0
30861,41590262,150,3,0,10820,4137,123,8,0
433724,41590262,150,2,0,10495,4587,0,3,0
435290,41590540,110,1,0,1022,2030,0,30,1
30064,41590262,150,1,0,10931,4014,0,5,0
30042,41590262,150,1,0,11066,3778,0,5,0
287618,41590262,150,1,0,11118,4203,0,5,0
435414,41590262,150,1,0,11110,3843,0,5,0
30486,41590330,150,2,0,10842,1529,0,5,0
26914,41590330,150,2,0,10788,1573,0,5,0
30028,41590262,150,1,0,11109,4188,0,5,0
30015,41590262,150,1,0,11021,3749,0,5,0
30016,41590262,150,1,0,11087,4200,0,5,0
30017,41590262,150,1,0,11083,4175,0,5,0
30027,41590262,150,1,0,11094,4218,0,5,0
30556,41590340,150,1,0,10445,390,185,2,0
29996,41590262,150,1,0,10976,3811,0,5,0
434863,41590262,150,1,0,11186,3746,0,5,0
30654,41590340,150,1,0,9595,1534,146,2,0
434881,41590262,140,1,0,11510,4226,0,7,0.961890948
30069,41590262,150,1,0,11869,3717,1027,5,0
433447,41590585,90,1,1,2446,562,0,18,1
30535,41590330,150,2,0.013765606,10755,918,84,3,0.013765606
345617,41590585,100,4,1,2075,1266,0,98,1
30538,41590330,150,2,0,10925,1464,126,5,0
287628,41590330,150,2,0,10856,1296,0,5,0
31352,41590262,150,2,0,10364,4350,22,7,0
65553,41590340,150,2,0,10804,153,0,4,0
31329,41590262,150,2,0,10685,4654,0,3,0
30534,41590330,150,1,0.010022883,10867,190,69,2,0.010022883
30537,41590330,150,1,0,11076,2077,102,4,0
30544,41590330,150,1,0,11154,1212,195,1,0
29998,41590262,150,1,0,11046,3873,0,5,0
29952,41590262,150,1,0,11033,3801,0,5,0
30014,41590262,150,1,0,11069,4193,0,5,0
30983,41590262,150,2,0,10700,4709,0,3,0
62971,41590330,150,1,0,11017,1158,23,1,0
29997,41590262,150,1,0,10984,3754,0,5,0
30527,41590330,150,2,0.073457089,10303,1913,402,5,0.073457089
29678,41590262,150,1,0,10986,3889,0,5,0
532305,41590600,100,2,1,790,2345,0,19,1
537787,41590520,100,3,0,1966,2900,0,22,0
436885,41590259,140,2,0,13486,2301,517,13,0
435135,41590262,140,4,1,11934,5042,0,36,1
436796,41590259,140,1,0,12830,2965,0,13,0
353356,41590259,140,1,0,13439,2321,30,15,0
29963,41590259,140,1,0,13858,1996,387,15,0.011021979
353349,41590259,140,2,0,13372,2386,238,28,0
29946,41590259,140,2,0,13343,2412,154,28,0
353359,41590259,140,1,0,14101,1669,0,14,1
29904,41590259,140,1,0,14158,1596,0,14,1
27361,41590259,140,1,0,13236,2522,0,13,0
